total_listings,latitude,longitude,accommodates,bathrooms,bedrooms,num_of_beds,min_nights,max_nights,avail_next_30_days,avail_next_60_days,avail_next_90_days,avail_next_365_days,num_of_reviews,avg_review_score,accuracy_score,cleanliness_score,checkin_score,communication_score,location_score,value_score,years_hosting
1,52.36111,4.92879,4,1.0,1.0,2.0,1,1125,0,0,0,0,6,100.0,10.0,10.0,10.0,10.0,10.0,10.0,6.56
1,52.36824,4.87544,2,1.0,0.0,2.0,2,10,0,0,0,0,20,93.0,9.0,10.0,10.0,10.0,10.0,9.0,7.51
1,52.36878,4.84874,2,1.0,1.0,1.0,2,1125,0,0,0,0,5,100.0,10.0,10.0,10.0,10.0,8.0,8.0,6.01
1,52.3562,4.89023,2,1.0,1.0,1.0,1,1124,0,0,0,45,18,100.0,10.0,10.0,10.0,10.0,10.0,10.0,5.94
1,52.36545,4.92448,2,1.0,1.0,1.0,5,1125,0,0,0,0,7,100.0,10.0,10.0,10.0,10.0,9.0,10.0,5.53
1,52.35002,4.8468599999999995,2,1.0,1.0,1.0,3,14,0,0,0,0,4,100.0,10.0,10.0,10.0,10.0,10.0,9.0,7.59
1,52.3522,4.832,2,1.0,1.0,1.0,3,1125,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.05
1,52.36541,4.93611,3,1.0,0.0,1.0,3,60,0,0,0,0,12,98.0,10.0,10.0,10.0,10.0,9.0,9.0,7.19
1,52.3542,5.00103,5,2.0,4.0,4.0,3,21,0,0,10,111,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,5.38
1,52.36118,4.86011,2,1.0,1.0,1.0,3,1125,0,0,0,0,4,90.0,10.0,9.0,9.0,7.0,10.0,9.0,3.8
1,52.359559999999995,4.8956800000000005,4,1.0,2.0,2.0,2,1125,0,0,0,0,8,90.0,10.0,9.0,9.0,10.0,9.0,8.0,5.47
1,52.385709999999996,4.8795,2,1.0,0.0,2.0,2,14,0,0,0,0,7,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4.88
2,52.366659999999996,4.86953,2,1.0,1.0,1.0,2,1125,0,0,0,0,2,100.0,10.0,10.0,10.0,10.0,9.0,10.0,6.61
1,52.37592,4.8923,2,1.0,1.0,1.0,1,7,0,0,0,0,9,83.0,8.0,9.0,9.0,9.0,10.0,7.0,6.79
1,52.35309,4.89401,2,1.0,1.0,1.0,3,5,0,0,0,0,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3.8
1,52.38565,4.88738,4,1.0,1.0,1.0,2,1125,28,58,88,88,3,100.0,9.0,9.0,10.0,9.0,9.0,7.0,6.48
4,52.3265,4.94712,4,1.0,1.0,1.0,1,1125,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.29
1,52.34948,5.0083400000000005,4,2.0,3.0,3.0,5,1125,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.59
1,52.35843,4.90263,2,1.0,1.0,2.0,3,1125,0,0,0,0,23,88.0,9.0,9.0,10.0,10.0,9.0,8.0,3.8
1,52.36962,4.92981,4,1.0,3.0,4.0,21,35,0,0,0,39,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.22
1,52.37767,4.87404,4,1.0,1.0,1.0,2,1125,0,0,0,0,24,97.0,10.0,10.0,10.0,10.0,9.0,9.0,4.67
1,52.327909999999996,4.85661,4,1.0,3.0,3.0,3,1125,0,0,0,0,16,97.0,10.0,9.0,10.0,10.0,9.0,10.0,5.4
2,52.38622,4.93543,2,1.0,1.0,1.0,1,1125,0,0,0,0,25,98.0,10.0,10.0,10.0,10.0,9.0,10.0,4.82
1,52.38199,4.85456,2,1.0,1.0,1.0,2,1125,0,0,0,0,3,87.0,9.0,9.0,10.0,10.0,9.0,9.0,3.8
1,52.35139,4.853,2,1.5,1.0,1.0,2,1125,0,0,0,0,6,100.0,10.0,10.0,10.0,9.0,9.0,10.0,3.8
1,52.36193,4.9283,1,1.5,1.0,1.0,1,1125,0,0,0,0,32,95.0,10.0,9.0,10.0,10.0,9.0,9.0,3.8
1,52.353809999999996,4.9339,5,1.0,3.0,4.0,5,1125,0,0,0,0,1,80.0,10.0,6.0,10.0,10.0,10.0,8.0,6.51
1,52.35262,4.902819999999999,2,1.0,1.0,1.0,2,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.48
1,52.38261,4.88709,2,1.0,1.0,1.0,2,30,0,0,0,0,10,92.0,9.0,9.0,10.0,10.0,10.0,9.0,3.8
1,52.36497,4.87364,2,1.5,1.0,1.0,2,1125,0,0,0,0,27,99.0,10.0,10.0,10.0,10.0,10.0,10.0,7.83
1,52.3823,4.8676900000000005,2,1.0,1.0,1.0,1,1125,0,0,0,0,3,100.0,10.0,10.0,10.0,10.0,9.0,10.0,8.3
1,52.370779999999996,4.9294400000000005,2,1.0,1.0,1.0,5,1125,0,0,0,0,17,99.0,10.0,10.0,10.0,10.0,10.0,9.0,4.89
2,52.367979999999996,4.89487,2,1.0,2.0,3.0,4,21,0,0,0,0,9,98.0,10.0,10.0,10.0,10.0,10.0,10.0,6.9
3,52.34297,4.91263,2,1.0,1.0,1.0,2,14,0,0,0,0,10,92.0,10.0,9.0,10.0,10.0,8.0,8.0,5.37
1,52.30383,4.9681,4,1.0,3.0,3.0,21,30,0,0,0,19,3,100.0,10.0,9.0,10.0,10.0,10.0,10.0,6.96
1,52.36265,4.8589400000000005,2,1.0,1.0,1.0,2,365,0,0,0,0,24,98.0,10.0,9.0,9.0,9.0,9.0,9.0,7.62
1,52.37316,4.8505,2,1.0,1.0,1.0,2,1125,0,0,0,0,16,96.0,10.0,10.0,10.0,10.0,9.0,9.0,5.38
2,52.3113,4.95129,2,1.0,1.0,1.0,2,1125,0,0,0,0,3,93.0,9.0,9.0,10.0,10.0,9.0,9.0,7.7
29,52.36226,4.86551,4,1.5,2.0,3.0,2,30,0,0,0,254,19,98.0,9.0,10.0,10.0,10.0,10.0,9.0,9.89
1,52.34834,4.89061,2,1.0,1.0,1.0,4,31,0,0,0,137,17,92.0,10.0,10.0,10.0,10.0,10.0,9.0,3.79
1,52.35366,4.83047,4,1.5,2.0,2.0,30,30,0,0,0,0,21,97.0,10.0,10.0,10.0,10.0,9.0,9.0,3.79
98,52.3533,4.88921,4,1.5,2.0,2.0,2,365,0,0,0,0,11,93.0,10.0,9.0,9.0,9.0,10.0,9.0,9.19
1,52.34728,4.93936,2,1.0,3.0,4.0,2,1125,23,53,83,83,9,98.0,10.0,10.0,10.0,10.0,9.0,9.0,3.79
1,52.38213,4.8722199999999996,2,1.0,1.0,1.0,4,10,0,0,0,0,6,93.0,10.0,9.0,10.0,10.0,9.0,9.0,6.16
1,52.35259,4.85173,2,1.0,1.0,1.0,4,55,0,0,0,0,21,99.0,10.0,10.0,10.0,10.0,10.0,9.0,6.71
2,52.37699,4.87754,2,1.5,1.0,1.0,1,1125,30,60,90,365,154,96.0,10.0,9.0,10.0,10.0,10.0,9.0,6.98
1,52.3659,4.8952,4,1.0,1.0,1.0,1,30,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5
1,52.38353,4.88387,2,1.5,1.0,1.0,3,14,29,59,89,179,22,96.0,10.0,10.0,10.0,10.0,10.0,10.0,5.65
2,52.39143,4.909009999999999,3,1.0,1.0,1.0,1,14,29,59,89,89,22,95.0,10.0,10.0,10.0,10.0,9.0,9.0,10.73
1,52.38682,4.9592,4,1.0,2.0,2.0,3,19,0,0,0,0,10,92.0,9.0,9.0,10.0,10.0,9.0,9.0,7.53
1,52.37437,4.866619999999999,2,1.0,1.0,1.0,2,1125,0,0,0,0,5,96.0,10.0,9.0,9.0,10.0,9.0,9.0,6.24
22,52.36401,4.85816,2,1.0,1.0,2.0,2,1125,0,0,0,0,26,80.0,9.0,8.0,9.0,9.0,9.0,8.0,4.03
1,52.36854,4.85439,4,1.0,2.0,2.0,3,1125,0,0,0,0,26,89.0,9.0,8.0,9.0,10.0,9.0,9.0,4.58
1,52.34875,4.8488,4,1.5,2.0,1.0,7,1125,0,0,0,0,11,98.0,9.0,10.0,10.0,10.0,9.0,9.0,5.88
1,52.34725,4.9012,3,1.0,2.0,2.0,2,365,0,0,0,0,65,93.0,9.0,10.0,9.0,10.0,10.0,9.0,3.79
1,52.37384,4.94244,4,2.0,3.0,5.0,3,1125,0,0,0,0,7,97.0,10.0,9.0,9.0,10.0,9.0,9.0,3.79
2,52.34718,4.9099,4,1.0,2.0,4.0,2,1125,0,0,0,0,14,94.0,10.0,9.0,10.0,10.0,9.0,10.0,3.79
1,52.3673,4.8668,2,1.0,1.0,1.0,2,14,0,0,0,0,5,95.0,10.0,10.0,10.0,10.0,10.0,10.0,4.67
1,52.36143,4.88617,2,1.0,1.0,1.0,2,21,0,0,0,0,21,100.0,10.0,10.0,10.0,10.0,10.0,9.0,6.56
2,52.37089,4.88606,2,1.0,1.0,1.0,2,30,28,58,88,350,66,99.0,10.0,10.0,10.0,10.0,10.0,10.0,3.82
1,52.36455,4.934480000000001,2,1.0,1.0,1.0,14,1125,0,0,0,0,10,94.0,9.0,9.0,10.0,10.0,9.0,9.0,3.88
1,52.34908,4.93882,2,1.0,1.0,1.0,1,14,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.79
1,52.36222,4.86215,2,1.0,1.0,1.0,2,14,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.95
1,52.391909999999996,4.89104,2,1.0,1.0,1.0,3,1125,0,0,0,0,2,100.0,10.0,10.0,10.0,10.0,10.0,8.0,3.79
1,52.35347,4.91866,2,1.0,1.0,1.0,2,14,0,0,0,0,11,98.0,10.0,9.0,10.0,10.0,10.0,10.0,3.79
1,52.355140000000006,4.90826,2,1.0,1.0,1.0,2,1125,0,0,0,0,12,92.0,10.0,9.0,8.0,9.0,9.0,9.0,6.98
1,52.378190000000004,4.84898,2,1.0,1.0,1.0,1,1125,0,0,0,0,13,100.0,10.0,10.0,10.0,10.0,9.0,10.0,7.59
1,52.34594,4.89752,2,1.0,1.0,1.0,5,1125,0,0,0,0,16,100.0,10.0,10.0,10.0,10.0,10.0,10.0,8.46
1,52.37616,4.79858,4,1.5,3.0,3.0,1,3,0,0,0,0,85,93.0,10.0,9.0,10.0,10.0,9.0,9.0,3.79
1,52.38675,4.92479,2,1.0,1.0,1.0,3,14,0,0,0,0,10,94.0,9.0,8.0,10.0,10.0,9.0,9.0,6.64
1,52.349909999999994,4.795669999999999,3,1.0,2.0,2.0,2,14,0,0,0,0,3,93.0,9.0,7.0,10.0,9.0,9.0,9.0,3.79
1,52.37597,4.87849,2,1.0,0.0,1.0,2,1125,30,60,90,365,42,94.0,10.0,10.0,9.0,9.0,10.0,9.0,3.78
1,52.38134,4.86151,4,1.0,2.0,2.0,3,1125,0,0,0,0,1,100.0,8.0,10.0,10.0,10.0,8.0,10.0,3.78
1,52.35747,4.89444,2,1.5,2.0,2.0,2,1125,0,0,0,0,17,98.0,10.0,10.0,10.0,10.0,10.0,9.0,3.78
1,52.33824,4.90196,2,1.0,1.0,1.0,1,1125,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.16
1,52.37131,4.94384,2,1.5,2.0,2.0,3,8,27,57,87,87,5,100.0,10.0,9.0,10.0,10.0,8.0,10.0,7.98
2,52.35205,4.90851,4,1.5,2.0,2.0,3,20,30,60,90,180,8,98.0,10.0,10.0,10.0,10.0,10.0,9.0,6.75
3,52.338840000000005,4.89809,2,1.0,1.0,1.0,2,1125,0,0,0,0,144,94.0,10.0,10.0,10.0,10.0,10.0,9.0,4.96
1,52.3612,4.86249,3,1.5,3.0,4.0,5,21,0,0,0,0,5,100.0,10.0,10.0,10.0,10.0,9.0,10.0,4.44
1,52.35548,4.89147,2,1.0,0.0,1.0,2,7,0,0,0,0,4,90.0,9.0,9.0,10.0,10.0,10.0,9.0,4.64
4,52.3395,4.84772,4,2.0,3.0,3.0,4,7,0,0,0,0,4,90.0,10.0,9.0,10.0,10.0,8.0,8.0,3.78
1,52.38299,4.8514,4,1.5,2.0,2.0,2,1125,29,59,89,179,18,98.0,10.0,9.0,10.0,10.0,9.0,9.0,4.75
2,52.36222,4.92496,4,1.0,1.0,2.0,1,20,0,0,0,0,20,99.0,10.0,10.0,10.0,10.0,9.0,9.0,6.49
1,52.35054,4.88849,3,1.0,1.0,2.0,3,14,0,0,0,0,18,99.0,10.0,10.0,10.0,10.0,10.0,9.0,4.5
1,52.34024,4.89769,4,1.0,3.0,4.0,1,1125,24,54,84,359,26,98.0,10.0,10.0,10.0,10.0,10.0,9.0,3.81
1,52.37036,4.93049,2,1.0,1.0,1.0,3,1125,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.24
1,52.34929,4.88676,2,1.0,1.0,1.0,2,1125,0,0,0,0,8,93.0,10.0,9.0,9.0,10.0,10.0,9.0,5.48
1,52.36215,4.8577699999999995,2,2.0,1.0,1.0,2,1125,0,0,0,0,34,100.0,10.0,10.0,10.0,10.0,10.0,10.0,8.27
1,52.36085,4.861759999999999,4,1.0,2.0,2.0,5,1125,0,10,40,40,18,94.0,10.0,10.0,10.0,10.0,9.0,9.0,7.19
2,52.35614,4.91533,2,1.0,1.0,1.0,1,60,0,0,0,0,11,95.0,10.0,10.0,10.0,10.0,9.0,9.0,3.78
1,52.35244,4.88853,2,1.0,1.0,1.0,2,365,0,0,0,0,10,96.0,10.0,10.0,10.0,10.0,10.0,9.0,5.71
1,52.35972,4.91547,2,1.0,1.0,1.0,2,365,0,0,0,0,29,99.0,10.0,9.0,10.0,10.0,10.0,9.0,8.9
1,52.40887,4.924180000000001,2,1.0,1.0,1.0,1,1125,0,0,0,0,4,95.0,10.0,9.0,10.0,10.0,10.0,10.0,7.16
1,52.344359999999995,4.89801,2,1.0,1.0,1.0,3,1125,28,58,88,178,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.07
2,52.38319,4.85241,3,1.0,2.0,1.0,3,1125,0,0,0,0,17,100.0,10.0,10.0,10.0,10.0,9.0,10.0,8.59
1,52.38303,4.88595,3,1.0,0.0,2.0,2,14,0,0,0,0,233,99.0,10.0,10.0,10.0,10.0,10.0,10.0,5.32
1,52.37493,4.8453,2,1.0,1.0,1.0,7,14,0,0,0,0,9,93.0,9.0,10.0,10.0,9.0,8.0,9.0,8.39
1,52.347879999999996,4.84919,4,1.0,2.0,2.0,3,28,0,0,0,0,16,98.0,10.0,10.0,10.0,10.0,9.0,9.0,8.51
0,52.35237,4.85945,4,1.0,3.0,3.0,2,10,0,0,0,0,5,100.0,10.0,9.0,10.0,10.0,9.0,9.0,6.77
1,52.38355,4.87261,3,1.5,2.0,2.0,2,1125,0,0,0,0,10,100.0,10.0,10.0,10.0,10.0,10.0,10.0,5.55
1,52.351490000000005,4.84788,4,1.0,2.0,3.0,2,7,12,42,72,72,7,100.0,10.0,10.0,10.0,10.0,10.0,10.0,8.58
1,52.36724,4.87214,2,1.0,1.0,1.0,1,1125,0,0,0,0,4,93.0,10.0,8.0,10.0,10.0,10.0,9.0,7.47
3,52.36202,4.89762,3,1.0,2.0,2.0,7,100,11,31,61,329,18,91.0,9.0,9.0,9.0,10.0,10.0,9.0,7.56
1,52.34303,4.90206,2,1.0,1.0,1.0,3,20,0,0,0,0,20,99.0,10.0,10.0,10.0,10.0,9.0,9.0,7.98
1,52.34792,4.859780000000001,1,1.0,1.0,1.0,1,8,0,0,0,0,2,100.0,10.0,10.0,10.0,10.0,8.0,10.0,8.7
1,52.3424,4.79778,4,1.0,3.0,3.0,3,1125,13,43,73,348,8,98.0,10.0,10.0,10.0,10.0,10.0,9.0,3.81
1,52.39076,4.87775,3,1.5,1.0,1.0,2,1125,28,58,88,109,27,93.0,10.0,9.0,10.0,10.0,9.0,9.0,6.77
2,52.39013,4.88352,2,1.5,1.0,1.0,7,1124,0,0,0,132,76,98.0,10.0,10.0,10.0,10.0,10.0,9.0,9.5
1,52.35459,4.899780000000001,2,1.0,1.0,1.0,2,1125,29,59,89,359,45,100.0,10.0,10.0,10.0,10.0,10.0,10.0,8.09
1,52.37624,4.89393,2,1.0,1.0,1.0,3,7,0,0,0,0,10,96.0,10.0,10.0,10.0,10.0,10.0,10.0,7.32
1,52.34708,4.90862,2,1.5,1.0,1.0,5,1125,0,0,0,0,13,100.0,10.0,10.0,10.0,10.0,10.0,10.0,7.5
1,52.37172,4.87743,3,1.5,0.0,2.0,1,1125,29,59,84,358,292,96.0,10.0,10.0,10.0,10.0,10.0,9.0,4.5
3,52.369209999999995,4.936319999999999,2,1.0,1.0,1.0,2,9,0,0,0,0,12,98.0,10.0,10.0,9.0,10.0,10.0,9.0,4.97
1,52.35375,4.83127,2,1.5,1.0,1.0,3,10,0,0,0,0,7,100.0,10.0,10.0,10.0,10.0,10.0,10.0,8.07
1,52.37787,4.88323,2,1.0,1.0,1.0,2,1125,0,0,0,0,3,100.0,9.0,9.0,10.0,9.0,10.0,10.0,5.58
1,52.34618,4.88678,3,1.0,2.0,2.0,4,1125,0,0,0,0,7,90.0,10.0,8.0,10.0,10.0,9.0,8.0,5.37
1,52.35228,4.90034,2,1.0,1.0,1.0,2,14,0,0,0,0,19,96.0,10.0,9.0,10.0,10.0,10.0,9.0,5.67
1,52.35478,4.89466,4,1.5,2.0,2.0,4,14,0,0,0,226,7,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3.86
1,52.36553,4.92584,2,1.0,1.0,1.0,2,7,0,0,0,144,21,93.0,10.0,10.0,10.0,10.0,9.0,9.0,4.53
1,52.34507,4.89732,2,1.0,1.0,1.0,2,7,0,0,0,46,19,94.0,10.0,9.0,10.0,10.0,9.0,9.0,7.12
1,52.37791,4.85956,4,1.0,2.0,4.0,3,7,0,0,0,0,14,99.0,10.0,10.0,10.0,10.0,9.0,10.0,5.96
1,52.36683,4.852519999999999,4,1.0,2.0,2.0,2,1125,0,0,0,0,7,97.0,10.0,10.0,9.0,10.0,9.0,9.0,8.47
1,52.36088,4.91119,4,1.0,1.0,2.0,2,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.77
1,52.37932,4.85473,1,1.0,1.0,1.0,10,20,0,0,0,0,1,100.0,10.0,10.0,10.0,10.0,8.0,10.0,8.69
0,52.37979,4.87735,4,1.0,1.0,1.0,2,14,23,53,83,358,45,98.0,10.0,10.0,10.0,10.0,10.0,9.0,3.77
1,52.38024,4.87845,2,1.0,1.0,1.0,3,1125,0,0,0,0,25,91.0,10.0,9.0,10.0,10.0,10.0,9.0,3.77
1,52.355,4.88208,4,1.0,2.0,3.0,3,30,0,0,0,0,36,99.0,10.0,10.0,10.0,10.0,10.0,10.0,3.77
1,52.34276,4.86822,2,1.0,1.0,1.0,4,1125,0,0,0,0,5,96.0,9.0,10.0,10.0,10.0,10.0,9.0,5.81
1,52.35263,4.899859999999999,2,1.0,1.0,1.0,5,1125,0,0,0,0,16,95.0,10.0,10.0,10.0,10.0,10.0,9.0,5.3
4,52.36165,4.85896,4,1.0,1.0,4.0,2,30,29,59,89,364,70,93.0,9.0,10.0,10.0,10.0,9.0,9.0,3.77
1,52.35458,4.92475,3,1.0,3.0,2.0,3,10,0,0,0,0,5,100.0,10.0,10.0,10.0,10.0,9.0,10.0,9.57
1,52.36787,4.85366,4,1.5,2.0,2.0,6,14,0,0,0,0,8,100.0,10.0,10.0,10.0,10.0,9.0,9.0,8.24
2,52.37213,4.8970199999999995,2,1.5,1.0,1.0,2,1125,29,59,89,364,52,98.0,10.0,10.0,10.0,10.0,10.0,9.0,6.52
4,52.36775,4.87403,4,1.0,1.0,4.0,2,30,0,10,40,304,112,96.0,10.0,10.0,10.0,10.0,10.0,9.0,3.77
1,52.39436,4.9372300000000005,1,1.0,1.0,1.0,2,1125,0,0,0,0,4,100.0,10.0,9.0,10.0,10.0,7.0,9.0,4.93
1,52.341440000000006,4.89461,2,1.0,1.0,1.0,2,1125,0,0,0,0,2,73.0,8.0,7.0,9.0,9.0,8.0,7.0,3.77
4,52.36775,4.87403,3,1.0,1.0,2.0,2,28,0,10,40,310,94,94.0,10.0,10.0,10.0,10.0,10.0,9.0,3.77
1,52.36937,4.83614,3,1.0,2.0,2.0,2,1125,0,0,0,0,6,97.0,10.0,10.0,10.0,10.0,9.0,9.0,8.09
1,52.36801,4.91585,3,1.0,2.0,2.0,3,1125,0,0,0,0,3,60.0,6.0,7.0,9.0,8.0,6.0,7.0,6.37
1,52.36391,4.88965,2,1.0,1.0,1.0,2,1125,0,0,0,0,1,80.0,8.0,8.0,8.0,8.0,8.0,8.0,3.77
1,52.37461,4.89365,4,1.0,1.0,4.0,2,30,30,60,88,306,173,97.0,10.0,10.0,10.0,10.0,10.0,9.0,3.77
1,52.38155,4.885280000000001,4,1.0,1.0,1.0,8,1125,27,57,87,177,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78
1,52.34333,4.78873,4,1.5,2.0,4.0,4,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.77
1,52.36312,4.85527,2,1.0,1.0,1.0,2,1125,0,0,0,0,14,95.0,10.0,9.0,10.0,10.0,9.0,9.0,5.05
1,52.35875,4.90854,4,1.5,3.0,3.0,3,1125,0,0,0,0,7,97.0,10.0,10.0,10.0,10.0,10.0,10.0,3.77
1,52.35431,4.89876,2,1.0,1.0,1.0,3,1125,0,0,0,0,15,99.0,10.0,10.0,10.0,10.0,10.0,10.0,7.66
1,52.3527,4.88541,3,1.0,2.0,2.0,2,1125,10,10,19,118,30,96.0,10.0,9.0,10.0,10.0,10.0,10.0,4.47
1,52.34834,4.89371,2,1.0,1.0,1.0,4,45,0,0,0,0,20,99.0,10.0,10.0,10.0,10.0,10.0,9.0,6.33
2,52.36727,4.89294,2,1.0,1.0,1.0,2,1125,0,0,0,0,4,85.0,8.0,10.0,9.0,9.0,10.0,8.0,3.85
1,52.34733,4.86758,4,1.5,3.0,4.0,10,1125,0,0,0,0,4,100.0,10.0,10.0,10.0,10.0,9.0,9.0,4.61
1,52.35852,4.90305,4,1.0,3.0,3.0,3,1125,0,0,0,0,5,100.0,10.0,10.0,8.0,10.0,10.0,10.0,3.76
1,52.367290000000004,4.86721,4,1.0,1.0,2.0,4,1125,0,0,0,0,27,99.0,10.0,10.0,10.0,10.0,9.0,9.0,6.9
1,52.35884,4.917590000000001,2,1.0,1.0,1.0,2,21,2,2,2,2,22,98.0,10.0,10.0,10.0,10.0,10.0,9.0,8.1
1,52.36841,4.86792,2,1.0,1.0,1.0,3,1125,0,0,0,0,10,98.0,10.0,10.0,10.0,10.0,10.0,9.0,3.76
1,52.36796,4.89818,4,1.0,2.0,2.0,2,365,30,54,81,311,135,94.0,10.0,10.0,10.0,10.0,10.0,9.0,3.85
1,52.35378,4.92315,2,1.0,1.0,1.0,10,1125,0,0,0,0,5,100.0,10.0,10.0,10.0,10.0,8.0,9.0,5.73
1,52.36289,4.86685,2,1.0,1.0,1.0,3,1125,0,0,0,0,29,98.0,10.0,10.0,10.0,10.0,10.0,9.0,6.3
0,52.35157,4.8515,2,1.5,2.0,2.0,3,1125,0,0,0,0,7,100.0,10.0,10.0,10.0,10.0,10.0,10.0,7.36
1,52.364129999999996,4.90881,4,1.5,2.0,2.0,3,21,0,0,25,115,41,98.0,10.0,10.0,10.0,10.0,10.0,9.0,4.82
2,52.35589,4.89657,4,2.0,2.0,2.0,2,1125,0,10,40,40,5,100.0,10.0,10.0,10.0,10.0,10.0,10.0,8.55
2,52.365809999999996,4.85495,2,1.5,1.0,1.0,2,7,30,60,90,90,277,87.0,9.0,10.0,9.0,9.0,9.0,8.0,3.76
1,52.391420000000004,4.93783,2,1.0,1.0,2.0,2,31,0,0,0,0,23,99.0,10.0,10.0,10.0,10.0,9.0,10.0,3.76
1,52.35671,4.85165,2,1.0,1.0,1.0,1,1125,0,0,0,0,16,100.0,10.0,10.0,10.0,10.0,10.0,10.0,5.03
1,52.35306,4.8629,4,1.0,2.0,4.0,5,20,0,0,0,0,1,100.0,10.0,8.0,10.0,10.0,10.0,10.0,8.53
3,52.351690000000005,4.9200800000000005,2,1.0,1.0,1.0,7,21,0,0,0,0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,5.76
1,52.35437,4.91044,2,1.0,1.0,1.0,2,1125,0,0,0,0,10,80.0,9.0,7.0,8.0,8.0,8.0,7.0,3.76
1,52.368179999999995,4.87355,2,1.0,1.0,1.0,2,365,0,0,0,0,11,87.0,9.0,9.0,9.0,9.0,9.0,9.0,3.76
1,52.39143,4.9369,2,1.5,0.0,3.0,3,60,0,0,0,224,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.77
2,52.3516,4.84926,2,1.0,0.0,1.0,1,1125,0,11,41,221,267,94.0,10.0,10.0,10.0,10.0,10.0,10.0,3.81
1,52.38145,4.85404,2,1.0,1.0,1.0,1,21,0,0,0,0,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0,3.76
1,52.3473,4.84871,2,1.5,1.0,1.0,2,30,27,57,87,362,66,95.0,10.0,10.0,10.0,10.0,9.0,9.0,4.02
1,52.364670000000004,4.94259,2,1.0,1.0,1.0,2,1125,0,0,0,0,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0,4.96
1,52.34856,4.8905400000000006,3,1.0,1.0,2.0,2,1125,0,0,0,0,21,91.0,10.0,9.0,10.0,10.0,9.0,9.0,4.5
1,52.36503,4.93312,3,1.0,0.0,1.0,4,30,0,0,10,70,36,94.0,10.0,9.0,10.0,10.0,9.0,9.0,6.53
1,52.37247,4.88892,2,1.0,0.0,1.0,3,3,0,0,0,0,36,94.0,10.0,8.0,10.0,10.0,10.0,9.0,6.56
2,52.377320000000005,4.92249,2,1.0,1.0,1.0,3,61,27,57,87,267,18,90.0,9.0,8.0,10.0,10.0,9.0,8.0,4.6
1,52.37194,4.86425,2,1.0,1.0,2.0,3,14,0,0,0,0,191,99.0,10.0,10.0,10.0,10.0,10.0,10.0,5.02
1,52.35843,4.90688,2,1.0,1.0,1.0,5,18,0,0,0,0,24,97.0,10.0,10.0,10.0,10.0,10.0,9.0,3.76
1,52.396570000000004,4.9339699999999995,2,1.0,1.0,1.0,2,1125,0,0,0,0,3,100.0,10.0,10.0,10.0,10.0,9.0,9.0,7.34
1,52.38127,4.88929,4,1.0,2.0,2.0,2,30,23,53,83,83,36,91.0,10.0,8.0,9.0,9.0,10.0,9.0,3.76
1,52.35844,4.79478,4,1.0,3.0,2.0,3,60,0,0,0,0,15,86.0,9.0,8.0,10.0,9.0,8.0,9.0,3.76
1,52.35089,4.85056,4,1.0,3.0,4.0,4,1125,28,58,88,88,22,96.0,10.0,9.0,10.0,10.0,9.0,9.0,5.67
1,52.36623,4.85717,4,1.5,2.0,3.0,2,1125,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.76
1,52.358940000000004,4.84957,4,1.0,2.0,2.0,2,1125,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.32
1,52.35429,4.884180000000001,4,1.5,3.0,2.0,5,30,0,0,0,0,10,100.0,10.0,10.0,10.0,10.0,10.0,9.0,3.83
1,52.3771,4.87354,2,1.0,1.0,1.0,3,1125,0,0,0,0,3,100.0,10.0,10.0,10.0,10.0,10.0,9.0,9.52
5,52.364329999999995,4.891290000000001,2,1.0,1.0,1.0,2,1125,0,0,0,25,164,96.0,10.0,10.0,10.0,10.0,10.0,10.0,4.74
1,52.373000000000005,4.87285,4,1.5,2.0,2.0,2,1125,0,0,0,0,25,100.0,10.0,10.0,10.0,10.0,10.0,10.0,5.91
