id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
4964614,Historic Capitol Hill Mansion,25591329,Linda,,Capitol Hill,39.7353,-104.98083,Private room,96,2,167,2020-10-28,2.34,1,365
4992412,"Cozy Cottage in Lo Highlands, 2nd b",5181201,Danno & Rachel,,Highland,39.76634,-105.00392,Private room,73,30,0,,,3,230
5010213,Downtown Denver Union Station LoDo Loft Retreat,4252297,Andrea,,Union Station,39.75377,-105.00394,Entire home/apt,122,29,146,2020-12-20,2.04,1,130
5070640,Historic Retreat on Highland Square,26180502,Andrea,,West Highland,39.76284,-105.03391,Entire home/apt,100,29,359,2020-03-21,5.07,1,178
5141965,Artist's Home in Denver's Heart,8000793,Marta Claire,,Whittier,39.76005,-104.96651,Entire home/apt,77,31,16,2021-01-06,0.24,2,57
5164075,Immaculate - Downtown Curtis Park,14782250,Lane,,Five Points,39.75731,-104.98324,Entire home/apt,129,29,256,2020-12-31,3.51,1,252
5184333,2 bedroom 2 baths  Mt Views sleeps 4,10751081,Beatrice (Bia),,Capitol Hill,39.73485,-104.98173,Entire home/apt,99,30,10,2020-07-15,0.15,2,0
5229866,Cozy 1 bedroom basement level apartment,18845199,Daniel,,Ruby Hill,39.68905,-105.01884,Entire home/apt,49,2,174,2021-01-14,2.43,1,105
5334219,"Modern, clean, great location in Highlands",27643890,Susan,,Highland,39.76121,-105.01732,Entire home/apt,115,30,92,2020-12-01,1.31,1,172
5343759,Cozy Bedroom in Congress Park 2,27265704,Adam,,Congress Park,39.73601,-104.94407,Private room,32,31,74,2020-11-01,1.03,2,304
5379218,Large  Queen size Bedroom Denver DTC  I-25 / I-225,5852906,Dr. Faye,,Hampden South,39.64861,-104.88696,Private room,50,3,25,2020-11-06,0.44,2,353
5385231,2000 Square Foot-Denver Lodo,27914367,Lee,,Union Station,39.75128,-104.99622,Entire home/apt,295,30,0,,,2,334
5414477,Bright Cap Hill Apt w/parking and free laundry.,28067552,Matt,,Capitol Hill,39.73734,-104.97973,Entire home/apt,120,65,38,2020-12-20,0.55,1,90
5480284,Private Attic Bedroom by Light Rail,24483378,Sarah,,West Colfax,39.73602,-105.03714,Private room,30,1,318,2021-01-15,4.41,12,348
5480285,"Central, laid back, & convenient :)",24483378,Sarah,,West Colfax,39.73608,-105.03886,Private room,27,1,339,2020-12-29,4.80,12,352
5491785,Charming Urban Loft Near Downtown,28477682,Wendy,,Civic Center,39.73182,-104.99177,Entire home/apt,175,30,9,2020-08-30,0.13,1,365
5500958,"NEWLY RENOVATED-walk to RiNo, Ballpark, & Downtown",18399671,Casey,,Five Points,39.75423,-104.98425,Entire home/apt,139,4,171,2020-11-29,2.93,1,57
5508840,Large Denver Home Centrally Located to Downtown and Airport,11839559,Cheryl,,Stapleton,39.75179,-104.88419,Entire home/apt,396,4,32,2020-08-07,0.47,1,0
5558992,Cozy Sante Fe Style Studio,26125748,Edwin,,Lincoln Park,39.72979,-104.99557,Entire home/apt,80,5,133,2020-12-13,2.43,1,323
5600766,Private balcony w/downtown view! Brooks Tower 6G,6658113,Ann,,CBD,39.74634,-104.99678,Entire home/apt,78,30,4,2020-10-07,0.06,24,0
5604348,Cozy 1 bedroom unit in hip area!,9954312,Brandon And Robert,,Speer,39.71407,-104.98527,Entire home/apt,106,30,379,2020-12-26,5.32,3,188
5630819,Space★Sun★Private XLYard w. Fireplace StockedHome!,4966079,Gretta,,University Park,39.67801,-104.9499,Entire home/apt,290,1,149,2021-01-18,3.90,1,60
5691532,Downtown Apt - Amazing City View! Brooks Tower 6I,6658113,Ann,,CBD,39.74634,-104.99678,Entire home/apt,58,30,7,2019-07-21,0.11,24,166
5691666,Downtown Denver Life! Brooks Tower 4N,6658113,Ann,,CBD,39.74634,-104.99678,Entire home/apt,78,30,0,,,24,78
5691878,Urban Studio Life! Brooks Tower 5F,6658113,Ann,,CBD,39.74634,-104.99678,Entire home/apt,58,30,10,2020-12-04,0.16,24,184
5696654,CHEESMAN Park Getaway in Denver,12706357,Janna,,Cheesman Park,39.73506,-104.96992,Entire home/apt,115,30,82,2021-01-28,1.18,1,267
5717755,"New 3 Bedroom, Prime Location, Top Floor Balcony",29643692,Jeff,,Jefferson Park,39.75238,-105.02004,Entire home/apt,395,29,63,2019-01-01,0.89,1,119
5746214,Private Suite on Beautiful Wooded Street,16611775,Megan,,South Park Hill,39.7481,-104.91445,Private room,59,2,124,2020-11-16,4.03,1,62
5794938,★ Penthouse ★Balcony★ Chef's Kitch ★ Garage,19065685,Allan,,North Capitol Hill,39.7451,-104.98035,Entire home/apt,115,3,352,2021-01-28,5.00,1,38
5814645,Charming Bungalow near Wash Park,17085160,Alan,,Speer,39.72249,-104.97682,Entire home/apt,199,4,70,2020-11-01,0.99,1,311
5921927,Clean Comfortable near Downtown,30753345,Reese,,Montclair,39.73681,-104.91913,Entire home/apt,125,29,1,2015-04-21,0.01,1,0
5946059,Downtown living! Brooks Tower 6H,6658113,Ann,,CBD,39.74634,-104.99678,Entire home/apt,53,30,2,2020-12-25,0.67,24,146
5955475,2x2 with Private Outdoor Space! Brooks Tower 5L,6658113,Ann,,CBD,39.74634,-104.99678,Entire home/apt,76,30,3,2019-06-10,0.04,24,167
5966633,Wash Park Guest House - Walkable - Fast WiFi!,30972487,Sabrina,,Speer,39.71396,-104.97608,Entire home/apt,100,1,241,2021-01-23,5.06,11,0
5967830,"Clean, Sloan’s Lake apartment 1bed/1bath, parking.",9193876,Laura,,Sloan Lake,39.74943,-105.03582,Entire home/apt,96,1,211,2020-12-31,3.22,1,349
5968656,Highlands Mini Mansion,30983019,Justin,,West Highland,39.7629,-105.02833,Entire home/apt,682,2,172,2021-01-02,2.68,1,347
5990927,1880s Historic Garden Apartment 420 Friendly,12740723,Roger,,Five Points,39.75056,-104.98275,Entire home/apt,85,3,238,2021-01-28,3.42,3,37
6044888,Centrally Located and Easy Access,31372083,Denise,,Harvey Park South,39.66206,-105.04865,Private room,30,2,124,2020-12-11,2.19,1,180
6065081,610 sq ft Condo on South Broadway,31481199,Dan,,Speer,39.71845,-104.98389,Entire home/apt,120,29,71,2020-02-15,1.01,1,364
6141491,"4br, 3bath house near Cherry Creek",31858502,Brian,,Washington Virginia Vale,39.69981,-104.92453,Entire home/apt,182,28,140,2020-09-02,2.00,1,29
6185753,Cozy Private Entrance Garden Apartment,32084670,Candace,,Capitol Hill,39.72826,-104.9731,Entire home/apt,90,29,147,2020-03-05,2.58,1,60
6300806,Upstairs of Charming cottage style (1 of 2 bdrms),32766212,John,,Cole,39.76366,-104.96088,Private room,65,4,76,2020-11-06,1.56,2,336
6333040,Historic Carriage House in Denver's Oldest Neighborhood,32967501,Mick,,Five Points,39.7595,-104.97394,Entire home/apt,125,1,808,2021-01-29,11.70,1,208
6348993,"Cozy, Private, Spacious Bedroom and Bathroom",28359129,Matt & Vicki,,Sunnyside,39.77045,-105.01365,Private room,37,29,414,2020-10-23,6.04,1,0
6349335,Rock House in Berkeley neighborhood of Denver,29472916,Kevin,,Regis,39.78471,-105.0361,Entire home/apt,136,3,61,2021-01-18,0.90,1,304
6357426,Downtown Mountain & City Views 2b/2ba,24482892,Carrie,,CBD,39.74555,-104.99766,Entire home/apt,63,31,119,2020-05-02,1.72,1,0
6373869,Room in Cozy Duplex in Cap Hill!,33215141,Ryan,,Capitol Hill,39.73503,-104.98312,Private room,75,1,197,2020-08-22,2.83,2,306
6374807,Duplex in Cap Hill! Walk to Convention Center!,33215141,Ryan,,Capitol Hill,39.73541,-104.98195,Entire home/apt,255,2,92,2021-01-02,1.33,2,361
6445171,Private bd/bth in lovely Victorian (longterm only),1627500,Adrienne,,Berkeley,39.77063,-105.03706,Private room,35,30,35,2020-11-21,0.50,1,190
6488535,"Sunny, remodeled 1 bedroom unit!",9954312,Brandon And Robert,,Speer,39.71514,-104.98667,Entire home/apt,106,30,414,2021-01-14,6.04,3,242
6515185,Live Like a Local in Trendy RiNo,4140760,Bryce & Monica,,Five Points,39.75663,-104.98613,Private room,110,1,434,2021-01-17,6.28,1,92
6516553,Oasis in the middle of the City - Spacious Bedroom,33999490,Janet,,University Park,39.67599,-104.94239,Private room,39,2,14,2020-07-10,0.26,2,39
6578731,Clark Family -  Retro bdrm 15 mins frm the Airport,34414056,Kathy,,Gateway - Green Valley Ranch,39.77963,-104.75174,Private room,42,29,145,2020-04-30,2.18,1,306
6623752,Daybed in the living room,24483378,Sarah,,West Colfax,39.73509,-105.03672,Shared room,17,1,196,2020-12-27,2.84,12,360
6653311,Highlands Mansion: Garden Suite,14198677,Joel,,Highland,39.76886,-105.01928,Private room,249,1,42,2020-08-22,0.61,6,364
6678066,Modern Townhouse in Downtown Denver,23183224,James,,Five Points,39.74892,-104.97725,Entire home/apt,210,2,128,2021-01-31,1.87,1,173
6730800,"Hip S. Broadway 2 BR Historic Denver, Private Yard",29623887,Rob And Nikki,,Baker,39.7181,-104.98886,Entire home/apt,118,3,202,2021-01-09,2.95,1,341
6846954,Modern StandAlone 2 Story Loft/RiNo,4887649,Elizabeth,,Five Points,39.75993,-104.98574,Entire home/apt,200,90,230,2019-10-06,3.39,1,364
6869896,"Norway House, an Exquisitely Renovated 1907 Home",36000852,Billy,,City Park,39.74227,-104.94838,Entire home/apt,249,3,144,2020-12-14,2.13,1,312
6954236,Luxurious Heart of Denver 3.5B/2.5B entire home,36460088,Jared,,Stapleton,39.75539,-104.85648,Entire home/apt,270,4,113,2021-01-02,1.66,1,287
7011130,"2/2 Walk to restaurants, shops, and Sloan's Lake!",26732329,KiKi,,West Highland,39.75958,-105.03638,Entire home/apt,125,1,25,2021-01-17,0.37,1,209
7047991,Cozy Cheeseman Park Bungalow,36958541,Christiaan,,Cheesman Park,39.73036,-104.9692,Private room,35,2,177,2020-03-18,2.60,2,306
7070662,Elegant * ❤️ of  the City * Victorian Home!,45310987,Morgan,,Congress Park,39.73951,-104.95903,Entire home/apt,375,30,73,2021-01-03,1.09,9,276
7070674,Cool and Fun * Open Layout * Beautiful Structure!,45310987,Morgan,,Rosedale,39.67107,-104.9856,Entire home/apt,165,30,66,2020-12-01,1.03,9,242
7071425,Unique and Funky Tiny House on Beautiful Parks,45310987,Morgan,,Rosedale,39.67107,-104.9856,Entire home/apt,129,29,135,2020-09-21,2.07,9,69
7091323,Charming Guest Suite In East Denver 3 Comfy Beds,33601029,Joseph,,Washington Virginia Vale,39.71055,-104.91478,Entire home/apt,79,1,277,2020-12-30,4.17,1,87
7131495,Cozy Room on Cheesman Park,36958541,Christiaan,,Cheesman Park,39.7308,-104.9704,Private room,33,5,159,2020-12-15,2.38,2,359
7181062,Private Suite in Minimalist Architecture Home,269598,Lovedy,,West Highland,39.76364,-105.04251,Private room,95,2,128,2020-12-20,1.91,1,357
7199544,"DU/Washington Park Bungalow w/ Loft, South Denver",19603085,Rae,,University Park,39.67911,-104.94945,Entire home/apt,106,4,145,2020-12-03,2.16,1,217
7205120,Style Inn - A beautiful condo NEXT to The Fillmore,36223369,Nadine,,North Capitol Hill,39.74256,-104.97765,Entire home/apt,121,2,200,2021-01-17,2.95,1,44
7247567,"Denver Oasis: Clean, Comfortable, Friendly!",2539132,Lia,,Hale,39.7379,-104.92291,Private room,65,29,125,2020-02-16,1.84,1,363
7336200,"Modern apartment, cool neighborhood",1983332,Kevin,,Hale,39.73257,-104.94034,Entire home/apt,100,500,3,2016-02-06,0.05,1,365
7348580,HUGE 1 BR Flat in Denver Victorian,8428229,Christina,,Speer,39.71883,-104.98445,Entire home/apt,75,29,20,2020-09-09,0.31,3,184
7349270,"""Park Hill"" Home away from home, 30 day minimum",30944900,Mina /Chris,,North Park Hill,39.75311,-104.91606,Entire home/apt,130,30,46,2018-11-07,0.80,1,90
7350249,Two Bedroom Condo in Cherry Creek,4451758,Brooke,,Cherry Creek,39.71722,-104.9408,Entire home/apt,96,30,61,2020-03-31,0.95,1,275
7475742,Penthouse in the Heart of it All!,5960201,Scott & Joellen,,Union Station,39.75106,-105.00011,Entire home/apt,295,30,8,2020-12-13,0.13,1,257
7481785,Snazzola-Hidden Gem City Park-Central  -DOG ok,4366942,Nan,,City Park West,39.7477,-104.96067,Entire home/apt,61,30,25,2021-01-08,0.37,5,246
7544056,"Great Family home! Hip area, on park walk evrywhr",39528382,Logan,,Five Points,39.76144,-104.97631,Entire home/apt,250,3,14,2016-09-05,0.21,1,144
7557038,Carriage House in Uptown,19989453,Stan,,North Capitol Hill,39.74477,-104.97612,Entire home/apt,111,3,223,2021-01-24,3.33,1,0
7577128,"Spacious, bright and beautiful home in RiNo",8066753,Jeff And JP,,Cole,39.76445,-104.973,Entire home/apt,185,1,382,2021-01-29,5.70,1,123
7584529,Cozy Basement Suite near RiNo,5887477,Amy,,Cole,39.76714,-104.95976,Private room,49,3,176,2020-12-16,2.87,2,357
7592378,Carriage House Retreat - Self Contained House,4415192,Colleen,,City Park West,39.74848,-104.97019,Entire home/apt,97,2,429,2021-01-25,6.57,4,197
7594762,LoHi Townhouse - BFN-5172,39826780,Adam,,Highland,39.76629,-105.00892,Entire home/apt,400,2,27,2020-10-25,0.45,1,365
7660571,Highlands Mansion: Exotic King!,14198677,Joel,,Highland,39.76876,-105.01977,Private room,249,1,32,2020-08-30,0.48,6,362
7663335,A Capitol Hill Escape,15319162,John,,North Capitol Hill,39.74101,-104.98348,Entire home/apt,65,2,293,2021-01-26,4.38,1,47
7780920,Quiet Home Near Light-Rail in Safe Neighborhood,40939130,Zak,,Goldsmith,39.66897,-104.91663,Entire home/apt,379,1,52,2020-11-27,0.78,1,353
7808218,Garden Carriage House by 39th Ave Greenway to RiNo,15242726,Jenny,,Clayton,39.76754,-104.9575,Entire home/apt,133,2,3,2021-01-02,1.43,1,72
7819520,Modern House near Denver/Sloan Lake,14191439,Kevin,,Sloan Lake,39.75475,-105.04872,Entire home/apt,165,30,5,2018-05-31,0.08,1,0
7826191,New 3bd Rowhome in Trendy RiNo!,41207447,Josh,,Five Points,39.76585,-104.97613,Entire home/apt,291,1,119,2020-12-28,1.82,1,327
7843605,❤️Denver | Loft Style Apt | Private Hot Tub I,41330028,Cynthia,,Capitol Hill,39.73763,-104.97506,Entire home/apt,124,1,606,2021-01-16,9.21,2,351
7912052,Minutes from I-225/I-25  [ DIA 30mins]  SE Denver,21621574,Aki,,Hampden,39.66107,-104.89098,Private room,59,1,603,2020-07-18,9.10,1,152
7913963,Gorgeous-newly updated tudor minutes from downtown,41729545,Matt And Lindsay,,West Colfax,39.73929,-105.04402,Entire home/apt,388,3,4,2021-01-02,0.08,1,4
7919653,Stunning Luxury City Victorian - Peloton/Spa/More!,4415192,Colleen,,City Park West,39.74979,-104.97189,Entire home/apt,525,3,145,2021-01-18,2.27,4,224
7931953,Sunny Cottage in the Historic and Trendy LoHi Neighborhood,6065807,Kimberly & Tonya,,Highland,39.75985,-105.01684,Entire home/apt,90,1,541,2021-01-03,8.16,1,300
7938169,02 Awesome Room for 1 or 2 in an Awesome Home,3042995,Scott,,Gateway - Green Valley Ranch,39.79721,-104.73529,Private room,45,5,34,2020-11-01,0.51,1,62
7948813,Comfy house 2 miles from downtown,41917396,L. Daniel,,Sloan Lake,39.75596,-105.03952,Entire home/apt,98,1,213,2021-01-24,3.23,1,0
8071897,Hip Rino Basement Suite Near Downtown,42637305,Erica & Brianna,,Whittier,39.75185,-104.96974,Entire home/apt,108,2,418,2020-12-20,6.32,1,53
8084258,Urban Depot (30-day Min) - Spacious 2bd,42695987,Pavlo,,South Park Hill,39.74095,-104.93941,Entire home/apt,69,30,61,2020-11-20,0.93,1,327
8117043,Let the Light in at a Homey Townhouse with a Natural Vibe,45310987,Morgan,,Rosedale,39.6715,-104.98542,Entire home/apt,125,29,64,2020-11-01,0.98,9,136
8211278,Amazing House! Downtown Walk EVERYWHERE Sleeps 10!,43298552,Debbie And Stew,,Civic Center,39.73225,-104.98905,Entire home/apt,199,30,216,2020-08-20,3.65,1,245
8213634,Highlands Townhome Dog Friendly No Clean Fee,12882844,Michelle,,Highland,39.76465,-105.02155,Entire home/apt,109,2,137,2021-01-03,2.09,1,358
8267327,NEW! Bright Denver Apartment-15 MinTo DIA&UCH,43592231,Asfaw,,Gateway - Green Valley Ranch,39.7809,-104.7551,Entire home/apt,150,30,13,2020-03-13,0.33,1,41
8274383,Congress Park Lux Retreat,43629370,Ania,,Congress Park,39.73728,-104.95663,Entire home/apt,55,90,17,2017-04-21,0.26,1,245
8338364,Capitol Hill -  Heart of the City,43953355,Jerry And Alejandro,,Cheesman Park,39.73501,-104.97173,Entire home/apt,95,2,243,2020-03-16,3.75,2,1
8352843,"Bright, remodeled 2 bedroom unit!",9954312,Brandon And Robert,,Speer,39.7142,-104.98695,Entire home/apt,132,2,241,2021-01-25,3.78,3,218
8356699,Beautiful Capital Hill Condo!,44048347,Meghan,,Capitol Hill,39.72927,-104.97457,Entire home/apt,90,30,66,2020-05-17,1.01,1,289
8366762,Downtown Studio in Capitol Hill- 30 Night Minimum,9153888,Brian &  Maribeth,,Capitol Hill,39.73963,-104.97987,Entire home/apt,75,30,139,2020-12-14,2.14,1,338
8410937,Private room with TV in West Denver house,880515,Dave,,Barnum West,39.71972,-105.0519,Private room,35,2,188,2021-01-15,2.89,2,352
8411050,Private room in West Denver house,880515,Dave,,Barnum West,39.72008,-105.05228,Private room,32,2,231,2021-01-18,3.55,2,363
8411396,Excellent central Denver location! Amazing home,12241986,Tanya,,West Highland,39.76564,-105.04207,Entire home/apt,68,30,46,2020-11-21,0.74,1,224
8452767,Modern & Victorian - Perfect 4 bed!,4415192,Colleen,,Sloan Lake,39.74982,-105.02821,Entire home/apt,175,30,14,2020-07-31,0.22,4,98
8482535,Denver,2822362,Susie,,Hampden South,39.6368,-104.88621,Entire home/apt,350,30,1,2017-02-10,0.02,2,358
8566977,2 BEDROOM/1 BATH UPSTAIRS APARTMENT IN WASH PARK,45086901,Corie,,Washington Park West,39.70913,-104.98061,Entire home/apt,130,2,106,2021-01-10,1.63,1,353
8596825,Gorgeous on GVR Golfcourse near DIA,45241934,Robert,,Gateway - Green Valley Ranch,39.78845,-104.74144,Private room,70,30,8,2016-10-08,0.14,2,365
8623055,Modern Luxury in the Highlands!,4156700,James,,Sloan Lake,39.75229,-105.03664,Private room,119,1,61,2020-11-09,0.96,2,365
8627368,Cozy Bedroom in Congress Park 1,27265704,Adam,,Congress Park,39.73471,-104.94383,Private room,33,31,12,2020-12-02,0.19,2,240
8632521,1BR Luxury Condo in Prime Riverfront Location,45395723,Travis,,Highland,39.75493,-105.00866,Entire home/apt,70,30,8,2020-12-18,0.26,1,164
8649742,Executive Master Suite in downtown 2BR/2BA apt,45462595,Janet R,,CBD,39.74734,-104.99645,Private room,88,29,229,2020-12-05,3.54,1,149
8671797,Beautiful Modern Carriage House,22289312,Rachel Pearl,,Whittier,39.75254,-104.96984,Entire home/apt,95,2,139,2020-08-07,2.32,1,47
8680784,Private 3rd floor loft in great central location,45409664,Steven And Naren,,Whittier,39.76102,-104.96816,Entire home/apt,114,1,260,2020-06-01,4.03,2,121
8682809,Beautiful Apartment Near City Park,45596101,Tracy,,Whittier,39.75185,-104.96636,Entire home/apt,71,2,26,2021-01-31,6.67,1,31
8739814,Serene 2BR House in Heart of Denver. 30+ days only,43823088,Erik,,Jefferson Park,39.75361,-105.02094,Entire home/apt,125,30,283,2020-12-31,4.39,1,75
8760285,Enjoy Relaxing on a Private Rooftop in Sunnyside,27134669,Matt,,Sunnyside,39.77315,-105.00719,Entire home/apt,224,2,222,2020-04-09,3.45,1,32
8790444,Modern 1 bedroom with Mountain view,12985200,Kris,,Hale,39.72972,-104.93271,Entire home/apt,55,90,1,2020-09-15,0.21,1,245
8800911,Modern Luxury in Converted Church (w/ Tiny House!),228639,Danny & Christy,,Speer,39.72622,-104.98235,Entire home/apt,459,30,151,2020-12-27,2.36,2,149
8846043,New & Cozy! Bars/Food/Tennis/Park! Pet OK,4366942,Nan,,City Park West,39.74812,-104.95981,Entire home/apt,50,30,19,2021-01-05,0.29,5,234
8846169,Sassy! City Park-Tennis/Golf/Food-Pet ok,4366942,Nan,,City Park,39.74909,-104.95913,Entire home/apt,60,30,24,2020-12-31,0.37,5,336
8860548,30+ Night | Sanctuary in the City | Historic 1 BR,19908482,Adrian,,Capitol Hill,39.73377,-104.98411,Entire home/apt,150,30,131,2021-01-31,2.10,1,12
8861520,Large Colfax Condo w/Garage Parking 30 DAY MINIMUM,11583644,Brian,,Congress Park,39.73907,-104.94907,Entire home/apt,95,30,28,2020-11-08,0.44,3,295
8869376,Upscale Downtown Denver 2BR Condo,39138879,Peter,,CBD,39.74589,-104.99693,Entire home/apt,120,30,61,2016-12-13,0.96,2,214
8941796,Denver Highlands Guest House,46741655,Chris,,Sloan Lake,39.7509,-105.02912,Entire home/apt,52,2,518,2021-01-21,8.57,1,130
8951180,Updated Highlands Bungalow *5 min to downtown*,976565,Kym,,Sloan Lake,39.75321,-105.02996,Entire home/apt,159,30,22,2021-01-13,0.35,1,219
8965601,Denver Downtown Neighborhood -Home Away From Home!,46855358,Tom,,Jefferson Park,39.74825,-105.02215,Entire home/apt,249,1,117,2020-09-28,1.91,1,315
9009513,Private Guesthouse in the Highlands/ Lohi,47046454,Katie,,Highland,39.76497,-105.01734,Entire home/apt,95,3,244,2021-01-20,3.88,1,51
9032492,Lovely Carriage House in Central Park,31618681,Cheryl,,Stapleton,39.75338,-104.89562,Entire home/apt,110,1,150,2020-12-30,2.50,1,84
9042367,A modern in-law suite in a convenient location,47187565,Jonathan,,Fort Logan,39.64632,-105.05334,Entire home/apt,60,60,38,2020-12-28,0.60,1,62
9062588,Cutesy in Curtis Park Historic Rowhouse,16260493,Garett,,Five Points,39.76076,-104.97511,Entire home/apt,176,1,87,2020-07-05,1.36,1,18
9073737,MODERN VICTORIAN HOME CLOSE TO SKI COUNTRY,134798,Lonna,,West Highland,39.76653,-105.04319,Entire home/apt,110,30,5,2016-09-09,0.08,1,61
9080234,Charming Denver Bungalow,932656,Tyler,,Rosedale,39.67525,-104.98616,Entire home/apt,299,3,67,2020-11-28,1.06,1,340
